"filename","date_time","date","time","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H","qc_H","rand_err_H","LE","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_v.adv","h2o_v.adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u.","TKE","L","X.z.d..L","bowen_ratio","T.","model","x_peak","x_offset","x_10.","x_30.","x_50.","x_70.","x_90.","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","head_detect_LI.7200","t_out_LI.7200","t_in_LI.7200","aux_in_LI.7200","delta_p_LI.7200","chopper_LI.7200","detector_LI.7200","pll_LI.7200","sync_LI.7200","mean_value_RSSI_LI.7200","u_var","v_var","w_var","ts_var","co2_var","h2o_var","w.ts_cov","w.co2_cov","w.h2o_cov","ass_mean"
"TOA5_P_Bio_Atmo_25_00763_2025_05_23_0600.dat",2025-05-23 06:30:00,"2025-05-23","06:30",143.271,1,18000,18000,-0.10727,1,0.0116131,-17.2158,2,1.96386,2.26387,4,1.24331,2.85129,4,0.949691,0.0505582,4,0.0277664,0.289269,-0.0191945,-0.133287,-0.000428663,1.04871e-10,1.67677e-12,19.3682,448.58,452.449,0.1,0,309.674,7.17223,7.22404,0.1,0,279.586,279.586,100647,1.25073,1009.15,0.0230953,0.00327617,0.0055961,722.06,960.995,0.00447425,75.1367,238.935,275.472,0.358775,-2.02337,-0.114657,2.05813,7.30807e-15,5.41462e-15,2.05813,5.5102,260.074,280.055,-3.19355,-9999,0.292859,0.632834,127.769,0.0189866,-7.60458,-0.0465748,0,33.2995,-5.05332,11.4306,28.4639,43.4092,60.882,91.2124,-0.106292,1.00921,-16.8121,1.01904,2.07815,1.08937,2.61738,1.08937,0.0464105,1.08937,800000099,800000099,800000099,800000099,800000099,800010099,800010199,800010199,80000,80000,80,81,11,4,0,4,2,0,0,0,0,0,0,0,0,0,0,93,0.668439,0.439338,0.15789,0.0143755,2.1992,0.0018269,-0.01332,0.0608859,0.00107961,91.5222
"TOA5_P_Bio_Atmo_25_00764_2025_05_23_0630.dat",2025-05-23 07:00:00,"2025-05-23","07:00",143.292,1,18000,18000,-0.122732,1,0.0153483,-5.16729,1,1.33756,2.61129,6,1.78724,0.398008,7,0.471578,0.0583363,6,0.039927,0.624997,0.148895,-0.275495,0.00332632,-3.84774e-11,-6.26053e-13,19.1403,444.118,447.983,0.1,0,311.426,7.2261,7.2787,0.1,0,279.932,279.932,100647,1.24916,1009.18,0.0231239,0.00378019,0.00563117,727.483,984.149,0.00450795,73.92,256.666,275.577,0.424727,-2.49961,-0.154059,2.54011,-4.92074e-14,-2.01028e-15,2.54011,6.91631,261.477,279.643,-3.47715,-9999,0.31345,1.12771,521.949,0.00464777,-1.97883,-0.013077,0,29.1145,-4.41824,9.99406,24.8866,37.9537,53.2306,79.7491,-0.121637,1.009,-4.94293,1.01917,2.38873,1.09317,0.364085,1.09317,0.0533642,1.09317,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,21,1,2,7,24,0,0,0,0,0,0,0,0,0,0,93,1.26518,0.737144,0.253096,0.00527314,0.822752,0.00366955,-0.00392101,0.00848035,0.00124297,91.5655
"TOA5_P_Bio_Atmo_25_00765_2025_05_23_0700.dat",2025-05-23 07:30:00,"2025-05-23","07:30",143.312,1,18000,18000,-0.124909,1,0.0158231,16.2676,1,3.25888,7.86806,1,2.55454,-3.66779,2,0.847948,0.175791,1,0.0570745,0.206881,-0.35852,-0.161393,-0.00801021,6.05371e-11,9.73015e-13,18.9999,441.503,445.337,0.1,0,305.386,7.09632,7.14703,0.1,0,280.047,280.047,100647,1.24871,1009.11,0.0231333,0.0113913,0.00552777,714.417,991.925,0.00442677,72.0233,277.507,275.322,0.243932,-2.21596,-0.124113,2.2328,-1.35246e-14,3.18618e-15,2.2328,6.77134,265.707,276.282,-3.1865,-9999,0.316275,0.899879,-170.314,-0.0142437,2.06754,0.0408184,0,31.56,-4.78935,10.8335,26.977,41.1417,57.7018,86.4477,-0.123699,1.00978,16.4382,1.01813,7.29397,1.07871,-3.40017,1.07871,0.162965,1.07871,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,6,3,1,2,21,0,0,0,0,0,0,0,0,0,0,93,1.02651,0.562775,0.210462,0.033738,1.9607,0.00669338,0.0130453,-0.0792196,0.00379687,91.6533
"TOA5_P_Bio_Atmo_25_00766_2025_05_23_0730.dat",2025-05-23 08:00:00,"2025-05-23","08:00",143.333,1,18000,18000,-0.10419,1,0.0132535,17.374,4,4.44415,11.1106,6,5.78798,-1.78617,1,0.560925,0.248233,6,0.129316,-0.0294764,2.12237,0.124607,0.0474181,-1.12014e-10,-1.98623e-12,19.1605,443.522,447.638,0.1,0,339.754,7.86456,7.9269,0.1,0,280.03,280.03,100647,1.24842,1009.53,0.023132,0.0160855,0.00612655,791.759,990.814,0.00490744,79.91,199.054,276.772,0.0518912,-2.18247,-0.134733,2.18724,3.14488e-14,-5.84608e-15,2.18724,8.70553,267.93,271.362,-3.53164,-9999,0.28889,1.16247,-121.543,-0.0199593,1.56374,0.0477185,0,28.8835,-4.38319,9.91478,24.6892,37.6526,52.8083,79.1165,-0.103179,1.0098,17.7087,1.01804,10.3069,1.07798,-1.65697,1.07798,0.230277,1.07798,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,1,10,3,4,20,0,0,0,0,0,0,0,0,0,0,93,1.10174,1.00406,0.219137,0.0694201,1.39736,0.0584527,0.0140509,-0.0386329,0.00536899,91.3124
"TOA5_P_Bio_Atmo_25_00767_2025_05_23_0800.dat",2025-05-23 08:30:00,"2025-05-23","08:30",143.354,1,18000,18000,-0.078054,1,0.0116798,36.8084,1,4.30617,13.6836,1,5.29019,-6.35233,1,0.717866,0.305705,1,0.118188,-0.0958133,-0.657093,0.0319166,-0.0146801,-4.1887e-11,-7.19445e-13,19.1059,444.039,448.254,0.1,0,328.16,7.62676,7.68538,0.1,0,279.977,279.977,100647,1.24877,1009.4,0.0231276,0.0198097,0.00594244,767.82,987.211,0.00475863,77.7767,219.391,276.337,0.457403,-2.0478,-0.124105,2.10193,-2.2402e-14,-2.19236e-15,2.10193,5.77216,257.298,282.591,-3.3849,-9999,0.250009,0.787966,-37.1823,-0.0652434,2.68996,0.1168,0,27.1572,-4.12121,9.32219,23.2136,35.4022,49.6521,74.3878,-0.0772934,1.00984,36.9889,1.01788,12.7098,1.07662,-5.90027,1.07662,0.28395,1.07662,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800010199,80000,80000,80,80,12,4,5,5,36,0,0,0,0,0,0,0,0,0,0,93,0.868408,0.516074,0.191451,0.0645866,1.64368,0.0341921,0.0293445,-0.137508,0.00661756,91.4784
"TOA5_P_Bio_Atmo_25_00768_2025_05_23_0830.dat",2025-05-23 09:00:00,"2025-05-23","09:00",143.375,1,18000,18000,-0.166673,1,0.0211942,82.1444,1,6.41171,44.3883,1,6.88005,-8.79906,1,0.858897,0.992414,1,0.153821,1.40501,-0.479831,-0.249217,-0.0107279,9.01057e-12,1.52619e-13,18.8486,439.991,444.088,0.1,0,319.254,7.45251,7.50846,1.3,0,280.757,280.757,100647,1.24538,1009.32,0.023192,0.0643084,0.00579053,750.276,1041.38,0.00464959,72.0467,291.099,276.011,0.456565,-2.55137,-0.161126,2.5969,-1.35225e-14,4.7805e-16,2.5969,8.35722,260.022,280.146,-3.55723,-9999,0.365831,1.24291,-52.2004,-0.0464728,1.85059,0.178634,0,32.3906,-4.9154,11.1187,27.687,42.2245,59.2204,88.723,-0.165063,1.00975,83.1964,1.01895,40.9227,1.08469,-8.11208,1.08469,0.914934,1.08469,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,6,3,0,13,57,0,0,0,0,0,0,0,0,0,0,93,1.46197,0.759969,0.263882,0.139494,2.19076,0.04566,0.0661872,-0.189549,0.0213785,91.6662
"TOA5_P_Bio_Atmo_25_00769_2025_05_23_0900.dat",2025-05-23 09:30:00,"2025-05-23","09:30",143.396,1,18000,18000,-0.224097,1,0.0254123,109.185,1,10.2047,49.986,1,6.89218,-12.0174,1,1.31827,1.11802,1,0.154155,0.76338,-0.227055,-0.116103,-0.00507847,5.37881e-11,9.0484e-13,18.73,438.102,442.104,0.1,0,315.082,7.36989,7.42461,1.3,0,281.182,281.182,100647,1.24354,1009.28,0.0232271,0.0724476,0.0057177,741.959,1071.94,0.00459791,69.2167,329.978,275.854,0.310836,-2.87056,-0.119259,2.8898,-2.43908e-14,2.87176e-15,2.8898,9.21704,266.85,276.18,-2.3652,-9999,0.42451,1.64673,-61.3626,-0.0395338,2.18432,0.204929,0,31.7217,-4.8139,10.8891,27.1153,41.3525,57.9975,86.8908,-0.22191,1.00986,110.007,1.01973,45.8749,1.08961,-11.029,1.08961,1.02607,1.08961,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,80,81,4,3,2,4,27,1,0,0,0,0,0,0,0,0,0,93,1.74472,1.17441,0.374313,0.221464,3.10024,0.033036,0.0876497,-0.258074,0.0240095,91.7591
"TOA5_P_Bio_Atmo_25_00770_2025_05_23_0930.dat",2025-05-23 10:00:00,"2025-05-23","10:00",143.417,1,18000,18000,-0.22886,1,0.0245273,162.844,1,11.7093,69.036,1,7.98023,-12.7755,1,1.14536,1.54496,1,0.17859,1.03848,-0.704578,-0.159679,-0.0157678,1.60452e-10,2.6206e-12,18.5369,435.499,439.414,0.1,0,302.756,7.11285,7.16381,0.8,0,281.76,281.76,100647,1.24111,1009.15,0.0232749,0.100113,0.00550696,716.082,1114.87,0.00443711,64.23,398.789,275.355,0.0521349,-3.09838,-0.149814,3.10244,5.0992e-14,8.6558e-15,3.10244,8.78616,272.424,270.964,-2.76785,-9999,0.429417,2.07235,-42.5849,-0.0569662,2.35883,0.302781,0,32.4659,-4.92682,11.1445,27.7514,42.3226,59.358,88.9291,-0.226598,1.00998,163.662,1.02033,63.1486,1.09323,-11.686,1.09323,1.4132,1.09323,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,1,0,2,4,29,2,0,0,0,0,0,0,0,0,0,93,1.95099,1.83231,0.361401,0.345813,3.07217,0.0532409,0.130672,-0.273938,0.0331278,91.8859
"TOA5_P_Bio_Atmo_25_00771_2025_05_23_1000.dat",2025-05-23 10:30:00,"2025-05-23","10:30",143.437,1,18000,18000,-0.175203,1,0.0191865,169.576,1,13.4046,74.4157,1,8.22078,-14.1424,1,1.13907,1.6663,1,0.184078,1.07166,-0.156194,-0.167622,-0.00349746,-1.51361e-10,-2.46779e-12,18.3889,432.761,436.596,0.1,0,299.812,7.05572,7.10585,0.8,0,282.358,282.358,100647,1.23851,1009.12,0.0233243,0.107976,0.00545115,710.33,1160.86,0.00440138,61.19,450.53,275.242,-0.541749,-2.43321,-0.136327,2.49651,1.44415e-13,-8.23111e-15,2.49651,7.90341,283.282,257.448,-3.13031,-9999,0.376116,1.8551,-27.4784,-0.088284,2.27877,0.360744,0,30.8379,-4.67978,10.5857,26.3598,40.2004,56.3816,84.4699,-0.173513,1.00974,170.874,1.01871,68.7114,1.08302,-13.0583,1.08302,1.53857,1.08302,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,13,4,1,3,25,1,0,0,0,0,0,0,0,0,0,93,1.34715,2.04768,0.315378,0.470678,3.10743,0.0653278,0.13672,-0.306741,0.0361412,91.952
"TOA5_P_Bio_Atmo_25_00772_2025_05_23_1030.dat",2025-05-23 11:00:00,"2025-05-23","11:00",143.458,1,18000,18000,-0.220021,1,0.0224077,189.315,1,14.8706,82.8658,1,8.68449,-10.4636,1,0.846755,1.85672,1,0.194587,1.20483,-0.463225,0.0133193,-0.0103791,-5.66345e-11,-9.0067e-13,18.3345,432.979,436.741,0.1,0,291.577,6.88576,6.9335,0.4,0,283.032,283.032,100647,1.23564,1009.05,0.02338,0.120315,0.00530717,693.219,1214.68,0.00429508,57.07,521.463,274.901,-0.637618,-3.00137,-0.172455,3.07319,1.02315e-13,-3.08896e-15,3.07319,8.7787,283.782,258.006,-3.21689,-9999,0.421974,2.5731,-34.7583,-0.0697935,2.2846,0.359829,0,31.5268,-4.78432,10.8221,26.9487,41.0984,57.6411,86.3569,-0.217851,1.00996,190.435,1.02025,75.8336,1.09273,-9.57566,1.09273,1.69915,1.09273,800000099,800000099,800000099,800000099,800000099,800000099,800000199,810000199,80000,80000,80,81,3,6,1,3,32,2,0,0,0,0,0,0,0,0,0,93,1.62315,3.1475,0.375558,0.624873,1.99841,0.0720042,0.152737,-0.225431,0.0400015,92.0201
"TOA5_P_Bio_Atmo_25_00773_2025_05_23_1100.dat",2025-05-23 11:30:00,"2025-05-23","11:30",143.479,1,18000,18000,-0.168338,1,0.0197446,217.363,1,15.8606,119.663,1,11.0862,-12.1813,1,0.93719,2.68232,1,0.248505,0.783662,-0.0338878,-0.00801027,-0.000759617,-2.07972e-10,-3.30244e-12,18.2916,432.848,436.593,0.1,0,290.457,6.8733,6.92087,0.3,0,283.472,283.472,100647,1.23373,1009.05,0.0234162,0.173815,0.00528936,691.965,1250.92,0.00428729,55.3167,558.951,274.876,-0.269882,-2.47137,-0.150331,2.4906,3.22239e-13,-1.13698e-14,2.4906,8.50556,273.48,263.768,-3.46042,-9999,0.369386,2.17043,-20.3069,-0.119462,1.81647,0.472688,0,29.8533,-4.53035,10.2477,25.5181,38.9167,54.5813,81.7727,-0.166714,1.00974,220.367,1.0187,110.5,1.08292,-11.2486,1.08292,2.47693,1.08292,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,11,5,3,5,36,0,0,0,0,0,0,0,0,0,0,93,1.57184,2.43913,0.329901,0.708789,2.43741,0.113031,0.177017,-0.265223,0.0584019,92.0335
"TOA5_P_Bio_Atmo_25_00774_2025_05_23_1130.dat",2025-05-23 12:00:00,"2025-05-23","12:00",143.5,1,18000,18000,-0.152388,1,0.0177844,218.762,1,15.4692,109.848,1,9.74718,-10.0355,1,0.82017,2.46327,1,0.218574,0.720056,0.0951323,-0.00756176,0.00213328,-3.72266e-11,-5.94314e-13,18.2353,432.723,436.498,0.1,0,291.122,6.90834,6.95639,0.3,0,283.876,283.876,100647,1.23196,1009.07,0.0234496,0.15962,0.00530875,695.492,1285.09,0.0043092,54.12,589.601,274.947,0.263882,-2.73025,-0.172851,2.74841,1.33894e-14,-2.04146e-15,2.74841,7.96364,264.727,275.521,-3.60577,-9999,0.351704,1.6188,-17.4163,-0.139289,1.9915,0.500351,0,28.118,-4.26702,9.652,24.0348,36.6547,51.4087,77.0196,-0.15091,1.0098,221.061,1.01934,101.035,1.08723,-9.23038,1.08723,2.26564,1.08723,800000099,800000099,800000099,800000099,800000099,800000099,800000199,810000199,80000,80000,80,81,2,11,1,5,36,4,0,0,0,0,0,0,0,0,0,93,1.46304,1.42721,0.347353,0.678203,2.2087,0.0931867,0.177825,-0.217955,0.0534981,92.0589
"TOA5_P_Bio_Atmo_25_00775_2025_05_23_1200.dat",2025-05-23 12:30:00,"2025-05-23","12:30",143.521,1,18000,18000,-0.239833,1,0.027912,128.416,1,13.2601,72.3678,1,9.78125,-6.43784,1,0.856813,1.62287,1,0.219348,0.0819725,0.424822,0.0337994,0.00952679,7.93337e-11,1.29358e-12,18.3029,433.279,437.018,0.1,0,298.439,7.06483,7.1151,0.3,0,283.922,283.922,100647,1.23168,1009.17,0.0234534,0.105162,0.00542813,711.247,1289.04,0.00440708,55.1767,577.789,275.26,0.211709,-2.98006,-0.137034,2.99071,1.92722e-13,4.33449e-15,2.99071,9.34158,264.773,274.064,-2.62621,-9999,0.441271,2.89862,-58.6004,-0.0413973,1.77449,0.234128,0,32.6699,-4.95778,11.2145,27.9257,42.5885,59.7309,89.4878,-0.237479,1.00991,130.105,1.02001,66.3117,1.09133,-5.89909,1.09133,1.48706,1.09133,800000099,800000099,800000099,800000099,800000099,800001099,800010199,810010199,80000,80000,80,81,2,9,3,6,13,1,0,0,0,0,0,0,0,0,0,93,2.2603,3.16121,0.375725,0.473354,1.74919,0.0968162,0.104673,-0.139339,0.0351249,92.0586
"TOA5_P_Bio_Atmo_25_00776_2025_05_23_1230.dat",2025-05-23 13:00:00,"2025-05-23","13:00",143.542,1,18000,18000,-0.123559,1,0.0149415,76.9088,1,7.85463,75.4432,2,13.6359,-5.71329,1,0.789226,1.69012,2,0.30548,-1.89784,4.67417,0.0663973,0.104714,-1.81871e-11,-3.6756e-13,18.5707,434.365,438.736,0.1,0,375.312,8.77848,8.85623,1.3,0,282.861,282.861,100647,1.2355,1010.08,0.0233658,0.10952,0.00677008,883.768,1200.77,0.00547962,73.6,317.004,278.341,-1.91492,-1.23115,-0.0920952,2.2784,-6.73677e-14,-9.79344e-16,2.2784,6.74184,326.777,212.738,-2.31658,-9999,0.316239,0.905098,-36.0237,-0.0673417,1.01943,0.194877,0,38.7152,-5.87518,13.2897,33.0932,50.4692,70.7838,106.047,-0.122364,1.00976,79.8667,1.01822,69.8908,1.07944,-5.29281,1.07944,1.56573,1.07944,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,80,3,1,2,3,17,0,0,0,0,0,0,0,0,0,0,93,1.11338,0.570572,0.126246,0.331029,3.01356,0.308825,0.0639977,-0.124766,0.0369087,91.5827
"TOA5_P_Bio_Atmo_25_00777_2025_05_23_1300.dat",2025-05-23 13:30:00,"2025-05-23","13:30",143.562,1,18000,18000,-0.0826208,5,0.0139308,36.5253,1,6.67832,41.5776,4,15.8424,-6.53783,1,0.671945,0.93218,4,0.355191,1.46742,-1.76276,-0.0831599,-0.0395216,1.24603e-10,2.33949e-12,18.4318,433,437.127,0.1,0,346.067,8.12982,8.19646,1.2,0,283.684,283.684,100647,1.23222,1009.75,0.0234337,0.0604053,0.00625164,818.465,1268.74,0.00507347,64.51,450.276,277.243,-0.311499,-1.97488,-0.128993,2.00345,1.04108e-13,6.76021e-15,2.00345,10.3593,280.963,261.037,-3.69158,-9999,0.258941,2.47356,-41.6379,-0.0582619,0.878484,0.113369,0,25.3318,-3.84419,8.69558,21.6532,33.0225,46.3146,69.3876,-0.08181,1.00991,38.271,1.01772,38.6742,1.07507,-6.08129,1.07507,0.867084,1.07507,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800010199,80000,80000,80,81,0,9,4,8,28,0,0,0,0,0,0,0,0,0,0,93,1.55267,3.15006,0.24438,0.169108,1.6205,0.367802,0.0307589,-0.143676,0.0204856,91.7699
"TOA5_P_Bio_Atmo_25_00778_2025_05_23_1330.dat",2025-05-23 14:00:00,"2025-05-23","14:00",143.583,1,18000,18000,-0.267369,1,0.0140711,-47.441,7,13.989,149.442,4,27.1741,0.728346,8,0.48695,3.34787,4,0.608768,-1.47833,2.0183,0.11156,0.0452149,3.17095e-10,6.46822e-12,18.6257,434.826,439.103,0.1,0,379.934,8.86976,8.94914,1.2,0,282.857,282.857,100647,1.23547,1010.14,0.0233655,0.216942,0.00684057,892.958,1200.48,0.00553679,74.3833,307.523,278.49,-2.46957,-2.27938,-0.153666,3.36422,9.95453e-14,1.70246e-14,3.36422,10.4779,317.289,222.707,-2.61798,-9999,0.465199,3.04721,185.904,0.0130492,-0.317454,-0.0817148,0,38.3163,-5.81464,13.1527,32.7522,49.9492,70.0544,104.954,-0.264675,1.01018,-38.6097,1.0225,134.235,1.11329,0.654231,1.11329,3.00719,1.11329,800000099,800000099,800000099,800000099,800000099,800000199,800010199,810010199,80000,80000,80,81,6,9,0,4,36,0,0,0,0,0,0,0,0,0,0,93,2.25889,3.5553,0.280241,0.292424,1.1827,0.498196,-0.0309373,0.0154233,0.0708935,91.4606
"TOA5_P_Bio_Atmo_25_00779_2025_05_23_1400.dat",2025-05-23 14:30:00,"2025-05-23","14:30",143.604,1,18000,18000,-0.0637798,1,0.006399,24.7513,1,3.05737,23.3584,1,4.48979,-2.21301,1,0.283371,0.522965,1,0.100521,-1.1538,0.0605023,-0.0372757,0.00135457,1.68505e-11,3.45062e-13,18.605,434.217,438.721,0.1,0,380.991,8.89188,8.97165,0.1,0,282.214,282.214,100647,1.23828,1010.14,0.0233123,0.0338881,0.00687326,895.184,1149.59,0.00555064,77.87,254.404,278.526,-1.89179,-0.949376,-0.107907,2.1194,3.84621e-14,9.05697e-16,2.1194,4.60895,332.135,206.649,-2.91843,-9999,0.226951,0.535529,-41.3735,-0.0586341,1.05963,0.0871901,0,34.7378,-5.27159,11.9244,29.6933,45.2842,63.5117,95.1521,-0.0631589,1.00983,25.6606,1.01792,21.6905,1.07689,-2.05499,1.07689,0.485623,1.07689,800000099,800000099,800000099,800000099,800001099,800001099,800000199,800010199,80000,80000,80,81,5,4,0,1,58,0,0,0,0,0,0,0,0,0,0,93,0.452181,0.533621,0.0852558,0.0904903,1.3006,0.0452672,0.0205148,-0.0483364,0.0114226,91.3304
"TOA5_P_Bio_Atmo_25_00780_2025_05_23_1430.dat",2025-05-23 15:00:00,"2025-05-23","15:00",143.625,1,18000,18000,-0.128724,5,0.0138322,16.7985,1,6.11587,9.39327,1,5.58187,-1.89069,1,0.287231,0.210305,1,0.124972,0.0152779,1.64856,0.0986354,0.0369095,-8.07689e-11,-1.75956e-12,18.7315,435.828,440.397,0.1,0,408.068,9.49454,9.58555,0.1,0,282.222,282.222,100647,1.23796,1010.47,0.023313,0.0136278,0.00733889,955.857,1150.25,0.00592821,83.1,194.392,279.473,-2.21993,-1.75728,-0.0946674,2.83286,2.065e-14,-4.31193e-15,2.83286,8.50394,318.367,218.365,-1.91504,-9999,0.32246,1.31517,-174.873,-0.0138723,1.78836,0.0416453,0,36.2434,-5.50007,12.4412,30.9803,47.2469,66.2645,99.2763,-0.127471,1.00983,17.0339,1.01957,8.62836,1.08865,-1.73673,1.08865,0.19318,1.08865,800000099,800000099,800000099,800000099,800000099,800010099,800010199,800010199,80000,80000,80,81,4,3,2,3,19,0,0,0,0,0,0,0,0,0,0,93,1.48491,0.990622,0.15479,0.378993,0.620791,0.0722475,0.0136171,-0.0408767,0.00454678,91.0765
